hs098,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex7_2_5.bch,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex6_1_2.bch,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_8.bch,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_5.bch,7,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ex4_1_5.bch,7,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polak5,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
synthes1,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_4inf-1.bch,7,302,1,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test_infinity1.bch,7,311,1,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex14_1_2.bch,7,49,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
hs106,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makela3,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex7_2_3bis.bch,7,105,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
ex5_3_2.bch,7,36,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
genhs28,7,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avgasb,7,202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hs056,7,60,0,0,0,0,0,0,0,0,308,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
aircraftb,7,420,0,0,0,0,0,0,0,0,2684,2,0,1001,6,0,0,0,0,20,0,0,0,0,0,0,0,0,32,0,0,5,0,0,0,0,0
dualc1,7,175,2,0,0,0,0,0,0,0,668,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
hs110,7,199562,1014,0,0,0,0,0,0,0,742,1,0,3200,7,0,0,0,0,27,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0
hs104,7,42,0,0,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
ex2_1_9.bch,7,80,0,0,0,0,0,0,0,0,2022,9,0,1482,19,0,0,0,0,17,0,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0
ex2_1_8,7,761,6,0,0,0,0,0,0,0,271,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ex2_1_7,7,584,5,0,0,0,0,0,0,0,1050,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
himmel16.bch,7,53192,348,0,0,0,0,0,0,0,631,4,0,5321,64,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
ex6_2_11.bch,7,43,0,0,0,0,0,0,0,0,1041,9,0,26861,240,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,29,0,0,0,0,0
ex14_2_7.bch,7,16,0,0,0,0,0,0,0,0,2787,34,0,6327,50,0,0,0,0,12,0,0,0,0,0,0,0,0,55,0,0,28,0,0,0,0,0
hs099,7,77,0,0,0,0,0,0,0,0,472,12,0,6876,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hs088,7,666,10,0,0,0,0,0,0,0,858,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
hs117,7,203,10,0,0,0,0,0,0,0,1310,8,0,10186,99,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,76,0,0,0,0,0
hs108,7,94,0,0,0,0,0,0,0,0,882,9,0,23294,264,0,0,0,0,4,0,0,0,0,0,0,0,0,33,1,0,57,0,0,0,0,0
test_infinity2.bch,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex4_1_8.bch,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex2_1_4.bch,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exinfinity2.bch,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex2_1_2.bch,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makela4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_2_2.bch,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pressure-vessel.bch,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_1_4.bch,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_1_8.bch,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex14_1_9.bch,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_6.bch,42,564,3,0,411,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_2_5.bch,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_2.bch,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hs098,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex7_2_5.bch,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex6_1_2.bch,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_8.bch,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_5.bch,42,16,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
ex4_1_5.bch,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polak5,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
synthes1,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_4inf-1.bch,42,264,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test_infinity1.bch,42,319,0,0,494,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex14_1_2.bch,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hs106,42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makela3,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex7_2_3bis.bch,42,92,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ex5_3_2.bch,42,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genhs28,42,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avgasb,42,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hs056,42,79,1,0,0,0,0,0,0,0,380,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
aircraftb,42,138,3,0,0,0,0,0,0,0,1620,14,0,19,0,0,0,0,0,18,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
dualc1,42,100,3,0,0,0,0,0,0,0,535,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
hs104,42,35,0,0,0,0,0,0,0,0,797,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
ex2_1_9.bch,42,63,2,0,0,0,0,0,0,0,1667,24,0,1163,133,0,0,0,0,18,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0
ex2_1_8,42,564,5,0,0,0,0,0,0,0,622,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ex2_1_7,42,469,10,0,0,0,0,0,0,0,1013,11,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
himmel16.bch,42,3189,85,0,0,0,0,0,0,0,779,13,0,2607,267,2,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0
ex6_2_11.bch,42,7,0,0,0,0,0,0,0,0,631,72,0,17764,2099,44,0,0,0,16,4,0,0,0,0,0,0,0,37,0,0,81,1,0,0,0,0
ex6_2_8.bch,42,25,2,0,0,0,0,0,0,0,585,58,0,47669,5699,71,0,0,0,18,2,0,0,0,0,0,0,0,10,0,0,50,7,0,0,0,0
ex14_2_7.bch,42,60,4,0,0,0,0,0,0,0,5158,387,2,2316,290,3,0,0,0,37,0,0,0,0,0,0,0,0,119,2,0,0,0,0,0,0,0
hs099,42,136,12,0,0,0,0,0,0,0,1091,81,0,1136,208,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ex6_1_3.bch,42,42,1,0,0,0,0,0,0,0,749,84,0,10182,1396,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
hs088,42,456,7,0,0,0,0,0,0,0,1060,37,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
hs117,42,127,3,0,0,0,0,0,0,0,1359,24,0,7268,1063,4,0,0,0,55,0,0,0,0,0,0,0,0,109,1,0,39,0,0,0,0,0
hs108,42,37,1,0,0,0,0,0,0,0,797,19,0,17482,2649,53,0,0,0,21,0,0,0,0,0,0,0,0,9,0,0,95,0,0,0,0,0
test_infinity2.bch,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex4_1_8.bch,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex2_1_4.bch,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exinfinity2.bch,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex2_1_2.bch,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makela4,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_2_2.bch,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pressure-vessel.bch,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_1_4.bch,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_1_8.bch,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex14_1_9.bch,500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_6.bch,500,548,6,0,175,38,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_2_5.bch,500,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_2.bch,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hs098,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex7_2_5.bch,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex6_1_2.bch,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_8.bch,500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_5.bch,500,3,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
ex4_1_5.bch,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polak5,500,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
synthes1,500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_4inf-1.bch,500,154,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test_infinity1.bch,500,272,3,0,72,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex14_1_2.bch,500,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
hs106,500,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makela3,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex7_2_3bis.bch,500,73,1,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
ex5_3_2.bch,500,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genhs28,500,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avgasb,500,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hs056,500,107,3,0,0,0,0,0,0,0,177,4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
aircraftb,500,36,0,0,0,0,0,0,0,0,1762,46,0,664,171,6,0,0,0,38,0,0,0,0,0,0,0,0,175,2,0,83,14,0,0,0,0
like-1.bch,500,218111,90103,9367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disc2,500,64,14,0,0,0,0,0,0,0,189,6,0,1291,567,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
like.bch,500,125919,54105,6251,0,0,0,0,0,0,22383,9744,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dualc1,500,52,30,14,0,0,0,0,0,0,251,141,19,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0
hs110,500,3738,86,0,0,0,2,0,0,0,304,167,0,1450,672,99,0,0,0,36,0,0,0,0,0,0,0,0,21,1,0,32,5,0,0,0,0
hs104,500,38,15,0,0,0,0,0,0,0,551,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,3,0,0,0,0,0,0,0
ex2_1_9.bch,500,22,5,0,0,0,2,0,0,0,1347,94,0,939,385,76,0,0,0,46,0,0,0,0,0,0,0,0,87,3,0,0,0,0,0,0,0
ex2_1_8,500,490,75,0,0,0,0,0,0,0,245,18,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
ex2_1_7,500,384,15,0,0,0,0,0,0,0,829,25,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0
himmel16.bch,500,2965,54,0,0,0,0,0,0,0,541,187,0,452,227,59,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
ex6_2_11.bch,500,11,0,0,0,0,23,0,0,0,402,220,46,11540,5869,660,0,0,0,15,1,0,0,0,0,0,0,0,30,0,0,77,5,0,0,0,0
ex6_2_8.bch,500,9,0,0,0,0,36,0,0,0,451,259,14,23442,12370,1650,0,0,0,17,1,0,0,0,0,0,0,0,21,1,0,59,18,0,0,0,0
ex14_2_7.bch,500,3339,1169,129,0,0,9,0,0,0,7824,3825,447,1612,860,130,0,0,0,26,0,0,0,0,0,0,0,0,166,4,0,21,0,0,0,0,0
hs099,500,76,53,1,0,0,0,0,0,0,1056,515,34,782,407,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ex6_1_3.bch,500,25,12,0,0,0,16,0,0,0,451,166,0,4793,2454,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
hs088,500,156,88,1,0,0,0,0,0,0,451,217,63,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
hs117,500,88,22,0,0,0,17,0,0,0,1115,39,0,4939,2604,474,0,0,0,80,1,0,0,0,0,0,0,0,87,1,0,47,6,0,0,0,0
hs108,500,9,0,0,0,0,18,0,0,0,618,28,0,11120,6545,1097,0,0,0,20,1,0,0,0,0,0,0,0,27,0,0,90,16,0,0,0,0
test_infinity2.bch,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex4_1_8.bch,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex2_1_4.bch,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exinfinity2.bch,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex2_1_2.bch,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makela4,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_2_2.bch,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pressure-vessel.bch,999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_1_4.bch,999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_1_8.bch,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex14_1_9.bch,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_6.bch,999,337,77,1,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex9_2_5.bch,999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_2.bch,999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hs098,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex7_2_5.bch,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex6_1_2.bch,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_8.bch,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_1_5.bch,999,7,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0
ex4_1_5.bch,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polak5,999,4,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
synthes1,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex8_4inf-1.bch,999,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test_infinity1.bch,999,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
